transaction_id,account_id,transaction_amount,merchant_category,transaction_type,location,timestamp
T002026,A00339,30069,Gambling,UPI,Mumbai,2023-10-24 16:00:00
T002027,A00147,65336,Gambling,Online,Delhi,2023-11-24 11:00:00
T002028,A00450,101516,Healthcare,Debit,Hyderabad,2023-01-05 03:00:00
T002029,A00425,16397,Healthcare,Online,Ahmedabad,2023-06-02 08:00:00
T002030,A00429,105841,Gambling,Credit,Mumbai,2023-10-10 18:00:00
T002031,A00271,140701,Jewelry,UPI,Jaipur,2023-01-29 21:00:00
T002032,A00387,30189,Restaurants,Debit,Mumbai,2023-07-20 01:00:00
T002033,A00139,6271,Travel,UPI,Delhi,2023-12-09 01:00:00
T002034,A00181,17974,Gambling,Online,Mumbai,2023-06-04 13:00:00
T002035,A00430,59124,Gambling,UPI,Chennai,2023-04-26 10:00:00
T002036,A00030,21253,Clothing,Online,Chennai,2023-02-12 22:00:00
T002037,A00057,104793,Education,Debit,Bangalore,2023-07-06 11:00:00
T002038,A00232,57853,Restaurants,Debit,Delhi,2023-06-25 09:00:00
T002039,A00146,137813,Healthcare,UPI,Kolkata,2023-10-19 11:00:00
T002040,A00435,89175,Restaurants,Debit,Jaipur,2023-03-09 11:00:00
T002041,A00384,4777,Gambling,UPI,Bangalore,2023-04-15 20:00:00
T002042,A00048,5239,Groceries,UPI,Jaipur,2023-11-30 03:00:00
T002043,A00194,57866,Electronics,UPI,Coimbatore,2023-02-16 21:00:00
T002044,A00224,86149,Gambling,UPI,Ahmedabad,2023-12-28 20:00:00
T002045,A00136,76793,Clothing,Credit,Jaipur,2023-10-15 18:00:00
T002046,A00022,57514,Jewelry,Credit,Ahmedabad,2023-08-22 12:00:00
T002047,A00006,144004,Groceries,Online,Hyderabad,2023-05-07 12:00:00
T002048,A00204,129907,Clothing,Debit,Hyderabad,2023-04-16 06:00:00
T002049,A00239,73841,Clothing,Credit,Delhi,2023-01-07 22:00:00
T002050,A00185,136597,Groceries,Credit,Pune,2023-06-24 13:00:00
T002051,A00360,4000,Restaurants,Debit,Chennai,2023-11-03 04:00:00
T002052,A00292,77447,Healthcare,UPI,Mumbai,2023-01-24 23:00:00
T002053,A00335,126104,Jewelry,Credit,Coimbatore,2023-10-26 19:00:00
T002054,A00220,124563,Jewelry,Credit,Ahmedabad,2023-05-20 07:00:00
T002055,A00116,29234,Travel,Credit,Jaipur,2023-03-17 18:00:00
T002056,A00313,2917,Restaurants,Credit,Chennai,2023-09-08 23:00:00
T002057,A00049,70586,Gambling,UPI,Kolkata,2023-11-29 11:00:00
T002058,A00173,138863,Electronics,Debit,Pune,2023-08-04 11:00:00
T002059,A00082,66078,Groceries,Credit,Kolkata,2023-08-14 09:00:00
T002060,A00322,57254,Jewelry,Credit,Delhi,2023-07-09 05:00:00
T002061,A00333,92295,Restaurants,Credit,Bangalore,2023-09-23 20:00:00
T002062,A00045,48888,Jewelry,Credit,Jaipur,2023-06-10 20:00:00
T002063,A00335,93139,Gambling,Debit,Coimbatore,2023-03-05 02:00:00
T002064,A00020,9513,Education,UPI,Delhi,2023-02-14 11:00:00
T002065,A00448,114213,Gambling,Online,Ahmedabad,2023-02-06 17:00:00
T002066,A00221,43500,Clothing,Debit,Jaipur,2023-10-15 21:00:00
T002067,A00123,29999,Jewelry,Credit,Pune,2023-07-29 16:00:00
T002068,A00234,112783,Education,Online,Delhi,2023-09-28 22:00:00
T002069,A00221,45563,Gambling,Credit,Jaipur,2023-06-01 15:00:00
T002070,A00323,994,Jewelry,Debit,Bangalore,2023-07-09 21:00:00
T002071,A00339,110498,Healthcare,UPI,Mumbai,2023-12-12 12:00:00
T002072,A00003,129711,Restaurants,Online,Coimbatore,2023-05-28 04:00:00
T002073,A00182,88877,Travel,Online,Coimbatore,2023-04-28 08:00:00
T002074,A00206,46542,Restaurants,UPI,Jaipur,2023-09-25 03:00:00
T002075,A00320,119781,Groceries,UPI,Delhi,2023-01-17 23:00:00
T002076,A00040,43620,Gambling,Online,Jaipur,2023-10-28 04:00:00
T002077,A00059,103237,Jewelry,Online,Mumbai,2023-04-15 19:00:00
T002078,A00439,29999,Electronics,Online,Jaipur,2023-12-05 21:00:00
T002079,A00062,78207,Gambling,Online,Jaipur,2023-03-14 11:00:00
T002080,A00132,131543,Electronics,UPI,Chennai,2023-06-18 20:00:00
T002081,A00060,30293,Travel,Debit,Mumbai,2023-01-11 18:00:00
T002082,A00372,105402,Groceries,Debit,Mumbai,2023-12-29 12:00:00
T002083,A00331,14564,Clothing,UPI,Jaipur,2023-08-30 02:00:00
T002084,A00122,83423,Restaurants,Debit,Coimbatore,2023-06-03 11:00:00
T002085,A00479,49125,Restaurants,Debit,Ahmedabad,2023-07-16 16:00:00
T002086,A00107,94287,Electronics,Credit,Delhi,2023-06-05 06:00:00
T002087,A00096,111810,Healthcare,Debit,Kolkata,2023-01-29 06:00:00
T002088,A00347,76348,Gambling,Online,Ahmedabad,2023-12-19 11:00:00
T002089,A00414,83027,Education,Debit,Kolkata,2023-09-13 06:00:00
T002090,A00235,767,Gambling,UPI,Mumbai,2023-07-24 10:00:00
T002091,A00386,147497,Clothing,Debit,Coimbatore,2023-11-26 02:00:00
T002092,A00062,15990,Electronics,UPI,Jaipur,2023-02-20 00:00:00
T002093,A00256,101433,Education,Online,Hyderabad,2023-08-12 03:00:00
T002094,A00049,41100,Clothing,Credit,Ahmedabad,2023-02-16 12:00:00
T002095,A00393,144197,Gambling,Credit,Coimbatore,2023-09-22 08:00:00
T002096,A00348,120680,Electronics,Debit,Chennai,2023-09-05 02:00:00
T002097,A00159,30040,Jewelry,Debit,Coimbatore,2023-02-14 02:00:00
T002098,A00124,121978,Groceries,UPI,Mumbai,2023-10-31 12:00:00
T002099,A00482,119592,Education,Credit,Coimbatore,2023-01-29 15:00:00
T002100,A00317,24801,Groceries,Online,Coimbatore,2023-08-21 09:00:00
T002101,A00207,82797,Education,UPI,Jaipur,2023-08-21 22:00:00
T002102,A00048,41895,Groceries,Debit,Jaipur,2023-12-06 16:00:00
T002103,A00409,91090,Groceries,Credit,Coimbatore,2023-10-22 07:00:00
T002104,A00420,13215,Healthcare,Debit,Pune,2023-12-16 19:00:00
T002105,A00136,130945,Groceries,Credit,Ahmedabad,2023-04-14 19:00:00
T002106,A00201,56533,Healthcare,UPI,Pune,2023-07-20 22:00:00
T002107,A00250,47099,Clothing,Online,Jaipur,2023-10-19 20:00:00
T002108,A00314,74664,Restaurants,Online,Mumbai,2023-10-20 03:00:00
T002109,A00357,107847,Electronics,Online,Jaipur,2023-08-26 12:00:00
T002110,A00368,138860,Gambling,Online,Hyderabad,2023-07-22 14:00:00
T002111,A00429,23355,Jewelry,Online,Kolkata,2023-08-11 22:00:00
T002112,A00318,79847,Clothing,Debit,Kolkata,2023-01-15 19:00:00
T002113,A00295,77149,Education,Debit,Mumbai,2023-05-25 16:00:00
T002114,A00480,66157,Clothing,Online,Coimbatore,2023-12-18 08:00:00
T002115,A00314,26393,Jewelry,Credit,Kolkata,2023-11-18 06:00:00
T002116,A00500,30707,Restaurants,UPI,Delhi,2023-02-05 14:00:00
T002117,A00209,143965,Travel,Credit,Hyderabad,2023-09-23 03:00:00
T002118,A00355,90513,Education,Credit,Bangalore,2023-10-07 08:00:00
T002119,A00485,107248,Clothing,Online,Chennai,2023-06-01 00:00:00
T002120,A00211,36169,Clothing,Credit,Jaipur,2023-08-15 22:00:00
T002121,A00192,86179,Education,Debit,Pune,2023-12-24 05:00:00
T002122,A00044,149835,Education,UPI,Jaipur,2023-09-09 07:00:00
T002123,A00029,42682,Restaurants,UPI,Chennai,2023-09-15 14:00:00
T002124,A00059,94626,Groceries,UPI,Mumbai,2023-02-17 04:00:00
T002125,A00071,13216,Groceries,Credit,Jaipur,2023-04-14 04:00:00
T002126,A00092,98495,Education,UPI,Jaipur,2023-05-11 15:00:00
T002127,A00265,3806,Gambling,UPI,Chennai,2023-03-28 15:00:00
T002128,A00383,16247,Travel,Debit,Bangalore,2023-02-09 08:00:00
T002129,A00220,99247,Clothing,Online,Ahmedabad,2023-09-01 08:00:00
T002130,A00390,8995,Clothing,Online,Pune,2023-06-15 02:00:00
T002131,A00413,62158,Electronics,Debit,Coimbatore,2023-10-06 02:00:00
T002132,A00442,13351,Jewelry,Debit,Jaipur,2023-02-04 18:00:00
T002133,A00401,110633,Education,Online,Mumbai,2023-06-06 06:00:00
T002134,A00400,5209,Gambling,Credit,Jaipur,2023-06-24 08:00:00
T002135,A00215,24732,Groceries,Debit,Bangalore,2023-10-27 02:00:00
T002136,A00479,143323,Gambling,UPI,Bangalore,2023-08-04 08:00:00
T002137,A00387,55376,Healthcare,Debit,Mumbai,2023-07-27 23:00:00
T002138,A00277,6425,Healthcare,Credit,Pune,2023-12-06 10:00:00
T002139,A00064,95064,Clothing,Debit,Mumbai,2023-08-09 10:00:00
T002140,A00346,2012,Groceries,UPI,Ahmedabad,2023-06-26 14:00:00
T002141,A00292,7474,Travel,Debit,Mumbai,2023-12-16 22:00:00
T002142,A00490,33134,Gambling,Debit,Pune,2023-12-07 05:00:00
T002143,A00485,85502,Education,Debit,Chennai,2023-05-28 06:00:00
T002144,A00245,91892,Electronics,Online,Ahmedabad,2023-03-27 12:00:00
T002145,A00470,93405,Groceries,Online,Coimbatore,2023-12-06 15:00:00
T002146,A00062,50783,Jewelry,Credit,Jaipur,2023-01-02 04:00:00
T002147,A00426,141370,Electronics,Online,Ahmedabad,2023-12-16 03:00:00
T002148,A00332,94917,Electronics,Credit,Kolkata,2023-03-19 12:00:00
T002149,A00170,127876,Clothing,Online,Chennai,2023-11-27 14:00:00
T002150,A00445,138327,Restaurants,Credit,Bangalore,2023-04-18 04:00:00
T002151,A00269,48052,Jewelry,Credit,Hyderabad,2023-12-02 11:00:00
T002152,A00267,123999,Groceries,Credit,Delhi,2023-09-13 08:00:00
T002153,A00054,11488,Gambling,Debit,Bangalore,2023-06-17 06:00:00
T002154,A00016,74278,Jewelry,Debit,Delhi,2023-06-27 04:00:00
T002155,A00008,26557,Clothing,Credit,Hyderabad,2023-03-30 15:00:00
T002156,A00104,149299,Clothing,Credit,Mumbai,2023-04-23 19:00:00
T002157,A00059,11852,Electronics,Debit,Mumbai,2023-03-17 13:00:00
T002158,A00313,51932,Travel,UPI,Chennai,2023-11-22 16:00:00
T002159,A00040,4337,Jewelry,Debit,Pune,2023-12-14 23:00:00
T002160,A00237,134223,Clothing,Credit,Coimbatore,2023-12-22 15:00:00
T002161,A00443,43411,Jewelry,Debit,Bangalore,2023-12-16 20:00:00
T002162,A00386,19188,Healthcare,Online,Jaipur,2023-12-21 00:00:00
T002163,A00094,5775,Clothing,Credit,Jaipur,2023-12-24 23:00:00
T002164,A00222,2740,Groceries,Debit,Hyderabad,2023-09-18 09:00:00
T002165,A00204,63428,Clothing,Online,Pune,2023-09-28 05:00:00
T002166,A00138,12417,Gambling,Debit,Coimbatore,2023-03-17 05:00:00
T002167,A00300,106542,Groceries,Debit,Delhi,2023-07-30 07:00:00
T002168,A00395,103766,Education,UPI,Delhi,2023-08-19 20:00:00
T002169,A00207,33562,Clothing,Debit,Jaipur,2023-03-29 08:00:00
T002170,A00336,76021,Clothing,Debit,Mumbai,2023-08-11 09:00:00
T002171,A00081,15301,Jewelry,UPI,Mumbai,2023-03-02 19:00:00
T002172,A00218,34636,Jewelry,Debit,Coimbatore,2023-10-16 22:00:00
T002173,A00002,35617,Gambling,UPI,Hyderabad,2023-12-17 22:00:00
T002174,A00178,115408,Jewelry,Online,Jaipur,2023-06-07 14:00:00
T002175,A00396,113011,Travel,UPI,Mumbai,2023-05-26 20:00:00
T002176,A00371,38082,Healthcare,Online,Chennai,2023-08-22 13:00:00
T002177,A00346,32944,Electronics,UPI,Chennai,2023-09-25 11:00:00
T002178,A00279,84218,Travel,Online,Kolkata,2023-12-26 08:00:00
T002179,A00146,135409,Education,Debit,Ahmedabad,2023-11-25 17:00:00
T002180,A00318,123210,Restaurants,Online,Kolkata,2023-08-07 06:00:00
T002181,A00224,6127,Healthcare,Online,Ahmedabad,2023-03-17 17:00:00
T002182,A00369,141539,Clothing,Credit,Delhi,2023-11-12 10:00:00
T002183,A00384,80667,Gambling,Online,Coimbatore,2023-08-01 15:00:00
T002184,A00062,100948,Healthcare,Debit,Kolkata,2023-01-26 17:00:00
T002185,A00294,93824,Education,Credit,Pune,2023-12-21 13:00:00
T002186,A00239,114775,Jewelry,Credit,Ahmedabad,2023-09-19 21:00:00
T002187,A00195,71910,Gambling,UPI,Mumbai,2023-01-20 00:00:00
T002188,A00166,125645,Gambling,Online,Delhi,2023-01-21 20:00:00
T002189,A00451,52992,Gambling,UPI,Delhi,2023-12-03 10:00:00
T002190,A00222,107557,Education,UPI,Ahmedabad,2023-04-07 11:00:00
T002191,A00061,77159,Clothing,Online,Coimbatore,2023-06-11 10:00:00
T002192,A00129,1174,Restaurants,UPI,Jaipur,2023-10-04 06:00:00
T002193,A00478,145162,Clothing,Debit,Mumbai,2023-07-27 05:00:00
T002194,A00173,82667,Education,Debit,Coimbatore,2023-07-18 22:00:00
T002195,A00480,45893,Travel,Online,Jaipur,2023-02-11 19:00:00
T002196,A00156,38171,Healthcare,Online,Jaipur,2023-10-13 08:00:00
T002197,A00405,19646,Healthcare,Credit,Coimbatore,2023-06-24 20:00:00
T002198,A00378,46615,Education,Online,Jaipur,2023-10-07 19:00:00
T002199,A00110,148458,Jewelry,Online,Chennai,2023-02-14 10:00:00
T002200,A00269,129312,Clothing,Debit,Delhi,2023-07-16 12:00:00
T002201,A00411,140867,Travel,Debit,Delhi,2023-10-03 08:00:00
T002202,A00356,11154,Clothing,Online,Chennai,2023-05-15 18:00:00
T002203,A00391,2997,Electronics,Credit,Ahmedabad,2023-09-28 14:00:00
T002204,A00278,9637,Clothing,Debit,Kolkata,2023-07-07 10:00:00
T002205,A00074,57425,Education,Debit,Ahmedabad,2023-08-08 11:00:00
T002206,A00487,139853,Education,UPI,Delhi,2023-09-15 03:00:00
T002207,A00437,120040,Healthcare,Online,Jaipur,2023-12-04 07:00:00
T002208,A00463,73487,Jewelry,UPI,Delhi,2023-06-02 21:00:00
T002209,A00207,90637,Groceries,Online,Jaipur,2023-07-16 11:00:00
T002210,A00388,80221,Education,Credit,Jaipur,2023-09-10 21:00:00
T002211,A00480,105632,Electronics,UPI,Jaipur,2023-03-23 17:00:00
T002212,A00279,47138,Gambling,Debit,Kolkata,2023-02-06 11:00:00
T002213,A00375,54933,Travel,Online,Kolkata,2023-12-30 22:00:00
T002214,A00326,48223,Gambling,Online,Hyderabad,2023-05-27 12:00:00
T002215,A00472,30217,Healthcare,UPI,Chennai,2023-06-11 01:00:00
T002216,A00340,71231,Healthcare,UPI,Jaipur,2023-07-07 11:00:00
T002217,A00357,43791,Electronics,Credit,Pune,2023-10-29 09:00:00
T002218,A00340,144479,Jewelry,Debit,Mumbai,2023-09-05 19:00:00
T002219,A00204,27631,Electronics,Credit,Bangalore,2023-01-24 22:00:00
T002220,A00161,42274,Groceries,Debit,Hyderabad,2023-03-02 18:00:00
T002221,A00028,128855,Healthcare,Debit,Coimbatore,2023-11-05 03:00:00
T002222,A00392,14514,Education,Online,Mumbai,2023-05-13 04:00:00
T002223,A00257,94672,Jewelry,Debit,Coimbatore,2023-04-13 22:00:00
T002224,A00165,10361,Restaurants,UPI,Ahmedabad,2023-05-23 19:00:00
T002225,A00063,68013,Jewelry,Online,Chennai,2023-11-21 22:00:00
T002226,A00022,1371,Restaurants,Credit,Ahmedabad,2023-11-19 08:00:00
T002227,A00070,103424,Jewelry,Debit,Kolkata,2023-06-25 06:00:00
T002228,A00381,33302,Restaurants,Online,Jaipur,2023-04-02 16:00:00
T002229,A00405,69407,Education,UPI,Kolkata,2023-05-04 12:00:00
T002230,A00096,107130,Travel,Credit,Coimbatore,2023-10-15 17:00:00
T002231,A00163,84170,Jewelry,Online,Kolkata,2023-05-19 01:00:00
T002232,A00079,36992,Healthcare,Online,Bangalore,2023-05-02 23:00:00
T002233,A00005,136774,Travel,UPI,Delhi,2023-12-19 22:00:00
T002234,A00316,126108,Groceries,UPI,Jaipur,2023-07-05 18:00:00
T002235,A00120,81057,Restaurants,Debit,Delhi,2023-03-10 16:00:00
T002236,A00302,97310,Clothing,Credit,Bangalore,2023-08-19 07:00:00
T002237,A00178,136339,Jewelry,Online,Jaipur,2023-12-08 00:00:00
T002238,A00176,53301,Gambling,UPI,Coimbatore,2023-04-08 13:00:00
T002239,A00390,49798,Gambling,UPI,Pune,2023-03-05 06:00:00
T002240,A00217,63853,Electronics,Online,Kolkata,2023-03-18 14:00:00
T002241,A00056,75579,Gambling,UPI,Delhi,2023-02-06 06:00:00
T002242,A00366,64787,Healthcare,UPI,Pune,2023-08-19 18:00:00
T002243,A00187,131390,Travel,Debit,Hyderabad,2023-08-17 05:00:00
T002244,A00232,32993,Education,Online,Hyderabad,2023-02-17 00:00:00
T002245,A00255,13269,Electronics,Debit,Coimbatore,2023-09-28 19:00:00
T002246,A00413,46558,Jewelry,Credit,Hyderabad,2023-02-23 12:00:00
T002247,A00455,75051,Gambling,UPI,Delhi,2023-04-30 08:00:00
T002248,A00104,4280,Gambling,Debit,Jaipur,2023-09-09 21:00:00
T002249,A00077,9866,Restaurants,Online,Hyderabad,2023-03-24 09:00:00
T002250,A00230,2042,Education,Credit,Pune,2023-12-26 22:00:00
T002251,A00402,142704,Gambling,Credit,Chennai,2023-07-29 23:00:00
T002252,A00258,43474,Healthcare,Debit,Jaipur,2023-10-21 07:00:00
T002253,A00264,66890,Healthcare,Debit,Bangalore,2023-05-04 21:00:00
T002254,A00331,33855,Restaurants,UPI,Jaipur,2023-07-12 18:00:00
T002255,A00481,122025,Travel,Debit,Chennai,2023-01-05 22:00:00
T002256,A00182,59292,Electronics,Debit,Bangalore,2023-11-30 07:00:00
T002257,A00381,80559,Restaurants,Debit,Jaipur,2023-04-06 12:00:00
T002258,A00256,97318,Gambling,Credit,Coimbatore,2023-03-29 16:00:00
T002259,A00038,47692,Electronics,Online,Delhi,2023-02-14 11:00:00
T002260,A00176,120141,Electronics,Debit,Coimbatore,2023-01-18 15:00:00
T002261,A00027,110497,Jewelry,Credit,Mumbai,2023-06-09 03:00:00
T002262,A00276,13218,Travel,Credit,Bangalore,2023-11-17 23:00:00
T002263,A00140,113405,Clothing,Debit,Kolkata,2023-02-23 08:00:00
T002264,A00299,64710,Clothing,Credit,Delhi,2023-05-24 00:00:00
T002265,A00445,78799,Jewelry,UPI,Bangalore,2023-02-01 18:00:00
T002266,A00287,8204,Clothing,Online,Chennai,2023-03-09 21:00:00
T002267,A00091,79822,Travel,UPI,Kolkata,2023-08-18 03:00:00
T002268,A00480,8649,Electronics,Online,Jaipur,2023-12-26 18:00:00
T002269,A00061,126181,Clothing,Credit,Coimbatore,2023-05-06 14:00:00
T002270,A00458,95714,Restaurants,Debit,Hyderabad,2023-03-04 09:00:00
T002271,A00451,57340,Groceries,Debit,Delhi,2023-12-12 00:00:00
T002272,A00365,32931,Restaurants,Credit,Bangalore,2023-12-27 13:00:00
T002273,A00347,97562,Restaurants,Debit,Jaipur,2023-05-29 00:00:00
T002274,A00163,69574,Clothing,Credit,Delhi,2023-11-15 05:00:00
T002275,A00351,88333,Education,UPI,Bangalore,2023-12-24 03:00:00
T002276,A00143,143781,Clothing,Credit,Mumbai,2023-07-07 08:00:00
T002277,A00400,141695,Electronics,Credit,Chennai,2023-07-13 14:00:00
T002278,A00253,104800,Jewelry,UPI,Chennai,2023-05-05 07:00:00
T002279,A00269,71872,Education,UPI,Delhi,2023-05-08 12:00:00
T002280,A00369,40677,Gambling,Credit,Delhi,2023-11-23 10:00:00
T002281,A00291,134277,Travel,UPI,Pune,2023-10-11 12:00:00
T002282,A00500,101956,Groceries,Online,Mumbai,2023-11-09 22:00:00
T002283,A00459,85495,Clothing,UPI,Ahmedabad,2023-05-03 22:00:00
T002284,A00187,133010,Education,Debit,Hyderabad,2023-07-09 04:00:00
T002285,A00405,24537,Healthcare,UPI,Kolkata,2023-11-06 02:00:00
T002286,A00499,71549,Education,UPI,Hyderabad,2023-09-10 15:00:00
T002287,A00438,118199,Healthcare,Credit,Chennai,2023-11-16 05:00:00
T002288,A00459,114276,Groceries,UPI,Ahmedabad,2023-05-23 13:00:00
T002289,A00414,43103,Healthcare,Online,Kolkata,2023-03-24 22:00:00
T002290,A00304,14746,Healthcare,Credit,Hyderabad,2023-06-10 16:00:00
T002291,A00291,50660,Travel,Online,Coimbatore,2023-03-03 18:00:00
T002292,A00086,118660,Gambling,Debit,Delhi,2023-04-17 01:00:00
T002293,A00166,86697,Electronics,Credit,Delhi,2023-06-25 20:00:00
T002294,A00415,58779,Groceries,Credit,Mumbai,2023-01-27 18:00:00
T002295,A00462,22973,Healthcare,Debit,Coimbatore,2023-06-13 06:00:00
T002296,A00408,134630,Jewelry,Debit,Kolkata,2023-03-08 02:00:00
T002297,A00114,37265,Restaurants,Online,Kolkata,2023-04-11 09:00:00
T002298,A00433,87903,Jewelry,UPI,Pune,2023-09-29 00:00:00
T002299,A00480,64094,Electronics,Credit,Kolkata,2023-01-03 06:00:00
T002300,A00356,145754,Electronics,Credit,Hyderabad,2023-02-05 01:00:00
T002301,A00416,98025,Jewelry,Online,Ahmedabad,2023-10-16 16:00:00
T002302,A00183,14923,Clothing,Credit,Bangalore,2023-07-11 03:00:00
T002303,A00207,130903,Gambling,Debit,Jaipur,2023-05-02 02:00:00
T002304,A00256,40956,Jewelry,Credit,Hyderabad,2023-08-01 00:00:00
T002305,A00235,7506,Jewelry,UPI,Hyderabad,2023-07-30 16:00:00
T002306,A00442,30719,Restaurants,Debit,Jaipur,2023-09-07 06:00:00
T002307,A00355,138243,Clothing,Online,Bangalore,2023-04-05 16:00:00
T002308,A00003,107971,Groceries,Online,Coimbatore,2023-09-13 21:00:00
T002309,A00208,108129,Jewelry,Credit,Chennai,2023-11-30 23:00:00
T002310,A00197,141316,Education,Debit,Bangalore,2023-12-12 14:00:00
T002311,A00341,142355,Groceries,Debit,Ahmedabad,2023-02-14 15:00:00
T002312,A00125,21174,Travel,Debit,Hyderabad,2023-01-31 16:00:00
T002313,A00138,12449,Restaurants,Credit,Hyderabad,2023-09-23 16:00:00
T002314,A00339,118260,Electronics,Credit,Mumbai,2023-11-19 21:00:00
T002315,A00025,27593,Jewelry,Online,Hyderabad,2023-06-01 06:00:00
T002316,A00068,89246,Jewelry,UPI,Hyderabad,2023-01-10 11:00:00
T002317,A00061,140529,Healthcare,Debit,Coimbatore,2023-10-05 17:00:00
T002318,A00029,4661,Clothing,Credit,Chennai,2023-08-26 23:00:00
T002319,A00383,73250,Gambling,Credit,Pune,2023-09-14 12:00:00
T002320,A00019,64785,Restaurants,UPI,Coimbatore,2023-05-29 18:00:00
T002321,A00171,2458,Clothing,Credit,Ahmedabad,2023-12-26 20:00:00
T002322,A00450,142602,Restaurants,Credit,Chennai,2023-11-30 01:00:00
T002323,A00074,16141,Groceries,Credit,Ahmedabad,2023-03-09 11:00:00
T002324,A00061,111507,Jewelry,Debit,Pune,2023-04-02 20:00:00
T002325,A00427,92362,Jewelry,UPI,Delhi,2023-04-23 15:00:00
T002326,A00153,10367,Jewelry,Online,Hyderabad,2023-11-19 14:00:00
T002327,A00276,77495,Electronics,UPI,Bangalore,2023-11-12 14:00:00
T002328,A00048,90270,Groceries,UPI,Jaipur,2023-02-03 05:00:00
T002329,A00211,108554,Education,Online,Jaipur,2023-05-05 23:00:00
T002330,A00343,106780,Electronics,Online,Ahmedabad,2023-04-26 04:00:00
T002331,A00408,19103,Travel,Credit,Pune,2023-06-03 12:00:00
T002332,A00139,30269,Travel,Credit,Jaipur,2023-12-08 15:00:00
T002333,A00110,47371,Healthcare,Credit,Ahmedabad,2023-09-17 23:00:00
T002334,A00482,17061,Groceries,Debit,Coimbatore,2023-06-11 10:00:00
T002335,A00183,143318,Jewelry,Debit,Kolkata,2023-05-19 17:00:00
T002336,A00028,62776,Clothing,UPI,Jaipur,2023-09-10 21:00:00
T002337,A00197,41130,Electronics,Debit,Bangalore,2023-08-21 16:00:00
T002338,A00191,66191,Travel,Debit,Delhi,2023-12-12 21:00:00
T002339,A00315,42278,Restaurants,Online,Pune,2023-02-18 08:00:00
T002340,A00389,3740,Education,Credit,Hyderabad,2023-05-31 10:00:00
T002341,A00051,128391,Groceries,Online,Bangalore,2023-07-17 16:00:00
T002342,A00149,67548,Clothing,Credit,Delhi,2023-11-02 11:00:00
T002343,A00268,84750,Clothing,UPI,Kolkata,2023-03-25 11:00:00
T002344,A00050,24022,Restaurants,Online,Mumbai,2023-12-01 19:00:00
T002345,A00388,113846,Jewelry,Credit,Pune,2023-03-05 15:00:00
T002346,A00246,145601,Travel,Online,Bangalore,2023-11-01 22:00:00
