transaction_id,account_id,transaction_amount,merchant_category,transaction_type,location,timestamp,fraud_flag,customer_id,account_type,balance,account_open_date,age,occupation,annual_income,city,hour_of_day,is_night_transaction,is_weekend,transaction_frequency,avg_spending,std_spending,amount_zscore,location_deviation,is_high_risk_merchant,amount_to_balance_ratio,txn_to_monthly_income_ratio,account_age_days
T001212,A00221,142103,Education,Credit,Jaipur,2023-11-15 23:00:00,0,C0221,Salary,474511,2020-02-13,24,Engineer,1739758,Jaipur,23,1,0,19,82316.52631578948,40034.147169591255,1.4933869686531638,0,0,0.29947187847725665,0.9801570103428178,1371
T001213,A00068,149249,Groceries,Debit,Hyderabad,2023-02-17 17:00:00,0,C0068,Current,441324,2020-07-14,36,Doctor,412221,Hyderabad,17,0,0,21,81496.28571428571,44680.0113128263,1.5163987719552012,0,0,0.3381838780943749,4.344727706739831,948
T001214,A00197,25995,Jewelry,Debit,Bangalore,2023-11-06 04:00:00,0,C0197,Salary,94570,2019-01-11,53,Businessman,1407955,Bangalore,4,1,0,19,74318.26315789473,44124.9886104387,-1.0951450567958412,0,1,0.27487284685580143,0.22155537641472917,1760
T001215,A00256,52914,Groceries,Online,Hyderabad,2023-03-03 11:00:00,0,C0256,Current,404194,2020-04-27,41,Teacher,530203,Hyderabad,11,0,0,19,79182.47368421052,46783.0486422503,-0.5614955512002945,0,0,0.1309120597731293,1.1975941290411407,1040
T001216,A00139,97372,Gambling,Online,Jaipur,2023-05-02 17:00:00,0,C0139,Savings,77930,2018-11-23,60,Engineer,1072608,Jaipur,17,0,0,26,82014.80769230769,47728.3318719766,0.3217626031616913,0,1,1.2494642696744556,1.0893672245592052,1621
T001217,A00312,80390,Travel,UPI,Delhi,2023-08-25 15:00:00,0,C0312,Salary,103605,2019-10-07,27,Doctor,962143,Delhi,15,0,0,13,62117.307692307695,52031.818925833926,0.35118303924254834,0,0,0.7759203134953574,1.0026368221771609,1418
T001218,A00435,48893,Electronics,Online,Coimbatore,2023-11-17 16:00:00,0,C0435,Current,109195,2022-10-17,58,Lawyer,678387,Coimbatore,16,0,0,21,78975.38095238095,42300.676530613775,-0.7111560244340247,0,0,0.44775449650170335,0.8648691675990253,396
T001219,A00149,81854,Clothing,Debit,Delhi,2023-08-14 15:00:00,1,C0149,Current,58352,2020-08-11,23,Engineer,651005,Delhi,15,0,0,23,68388.56521739131,37559.55547324577,0.3585088964165276,0,0,1.402738505303926,1.5088179046243886,1098
T001220,A00099,44289,Healthcare,Credit,Kolkata,2023-07-25 18:00:00,0,C0099,Salary,11548,2022-03-23,62,Teacher,1716012,Kolkata,18,0,0,24,76495.08333333333,48998.35600517782,-0.6572890594519132,0,0,3.834877478569573,0.3097111209012524,489
T001221,A00076,54446,Electronics,Debit,Jaipur,2023-03-08 20:00:00,1,C0076,Savings,324153,2018-06-12,45,Salesperson,1689959,Delhi,20,0,0,24,79460.91666666667,43668.62152016038,-0.5728350425515057,1,0,0.1679633754326647,0.3866081958201353,1730
T001222,A00282,1495,Restaurants,Debit,Delhi,2023-07-30 07:00:00,0,C0282,Salary,447361,2019-10-11,42,Teacher,584260,Delhi,7,0,1,21,85283.28571428571,46704.30280192914,-1.7940164114991308,0,0,0.0033418126707230387,0.03070550782186013,1388
T001223,A00371,4061,Clothing,Credit,Mumbai,2023-12-31 07:00:00,0,C0371,Savings,480584,2020-12-25,43,Manager,1659490,Ahmedabad,7,0,1,22,77353.40909090909,47497.252709182176,-1.5430873347489462,1,0,0.008450118085250268,0.029365648482365062,1101
T001224,A00403,35482,Jewelry,Online,Coimbatore,2023-12-07 15:00:00,0,C0403,Current,287017,2022-11-23,22,Manager,1278039,Coimbatore,15,0,0,21,73177.38095238095,48298.35786595253,-0.7804692047087992,0,1,0.12362290866774907,0.33315415257280884,379
T001225,A00109,88890,Healthcare,Credit,Coimbatore,2023-11-14 11:00:00,0,C0109,Current,65428,2020-08-01,58,Engineer,703081,Hyderabad,11,0,0,29,88575.8275862069,40801.12010285726,0.00770009286512456,1,0,1.3585718870837091,1.5171509399343746,1200
T001226,A00188,18028,Restaurants,Debit,Hyderabad,2023-09-12 21:00:00,0,C0188,Salary,206548,2019-01-26,49,Salesperson,1572386,Pune,21,0,0,32,58364.40625,32631.686812805005,-1.2361115893699859,1,0,0.08728195246648494,0.13758453713019575,1690
T001227,A00199,12193,Gambling,Online,Delhi,2023-11-27 09:00:00,0,C0199,Current,212888,2018-08-01,53,Businessman,1751238,Delhi,9,0,0,18,64217.666666666664,40800.66638584977,-1.275093552999162,0,1,0.05727397845825759,0.08355003717370225,1944
T001228,A00303,91992,Clothing,Debit,Chennai,2023-03-18 12:00:00,0,C0303,Current,42643,2022-04-10,54,Engineer,1529336,Chennai,12,0,1,14,60233.07142857143,48175.70947697491,0.659231154376822,0,0,2.1572085170246695,0.7218191424252094,342
T001229,A00327,139158,Jewelry,Debit,Hyderabad,2023-09-04 00:00:00,1,C0327,Salary,361124,2020-07-31,46,Engineer,1495889,Hyderabad,0,1,0,25,73058.44,45846.77524563023,1.4417493846810983,0,1,0.38534579439252337,1.1163234705248852,1130
T001230,A00154,26826,Healthcare,Online,Pune,2023-09-27 20:00:00,0,C0154,Savings,357680,2018-06-26,41,Lawyer,979290,Jaipur,20,0,0,27,68555.22222222222,42585.221422942326,-0.9798991487629334,1,0,0.07499979031595193,0.3287197867843029,1919
T001231,A00040,78296,Jewelry,Credit,Jaipur,2023-10-31 01:00:00,0,C0040,Current,255497,2021-01-02,25,Salesperson,1244789,Jaipur,1,1,0,13,75696.84615384616,50938.77309876723,0.051025057888894186,0,1,0.30644466884280896,0.7547881608850978,1032
T001232,A00133,72670,Restaurants,UPI,Mumbai,2023-02-27 14:00:00,0,C0133,Current,161193,2021-04-16,60,Doctor,1678164,Mumbai,14,0,0,15,70749.66666666667,43744.41927780481,0.04389893305333405,0,0,0.4508232316339318,0.5196393201141247,682
T001233,A00405,64719,Education,Online,Chennai,2023-05-22 16:00:00,0,C0405,Salary,94464,2021-05-15,53,Teacher,908746,Kolkata,16,0,0,25,69358.32,46758.301170950734,-0.09921917357601202,1,0,0.6851108876303392,0.8546150409465352,737
T001234,A00462,144752,Healthcare,Debit,Coimbatore,2023-12-02 16:00:00,0,C0462,Current,426947,2021-12-31,58,Manager,1662413,Coimbatore,16,0,1,23,79257.60869565218,42736.0406477836,1.5325329701020052,0,0,0.33903894619485275,1.0448811456599534,701
T001235,A00132,108564,Gambling,Debit,Kolkata,2023-12-09 18:00:00,0,C0132,Savings,109131,2018-06-10,53,Accountant,1475885,Chennai,18,0,1,21,78711.28571428571,34444.925388426745,0.8666796037173183,1,1,0.994795293772679,0.882702920620509,2008
T001236,A00279,132376,Electronics,Online,Kolkata,2023-04-02 20:00:00,0,C0279,Savings,305858,2022-11-17,25,Salesperson,478954,Kolkata,20,0,1,25,85162.08,39937.65157083393,1.1821906933175774,0,0,0.43280073497918975,3.3166274840590115,136
T001237,A00362,24431,Jewelry,Debit,Jaipur,2023-05-20 08:00:00,0,C0362,Savings,355343,2019-09-12,44,Accountant,1730491,Jaipur,8,0,1,21,69766.14285714286,41421.94450926431,-1.094471623537696,0,1,0.06875309559187717,0.1694155011496737,1346
T001238,A00084,134755,Education,UPI,Jaipur,2023-05-06 14:00:00,1,C0084,Savings,478570,2022-10-19,28,Accountant,1537715,Kolkata,14,0,1,24,78541.04166666667,42421.46779380456,1.3251299697259202,1,0,0.2815778640995798,1.0515992885547711,199
T001239,A00399,44199,Education,Online,Mumbai,2023-11-26 23:00:00,0,C0399,Savings,31832,2019-04-05,44,Manager,897794,Mumbai,23,1,1,17,74188.35294117648,53215.61463863447,-0.5635442368714885,0,0,1.3884648006785412,0.5907680381022817,1696
T001240,A00242,126954,Education,Debit,Ahmedabad,2023-03-09 20:00:00,0,C0242,Savings,405195,2020-12-31,37,Accountant,1403894,Ahmedabad,20,0,0,22,66514.77272727272,51914.045185453586,1.1642172567523685,0,0,0.3133150376607864,1.085158851024365,798
T001241,A00116,7639,Education,UPI,Mumbai,2023-10-09 20:00:00,0,C0116,Savings,105689,2021-08-29,56,Teacher,956702,Mumbai,20,0,0,25,83518.12,43218.062415422246,-1.7557270215085519,0,0,0.07227741508184313,0.09581667018570045,771
T001242,A00109,44479,Gambling,Debit,Hyderabad,2023-08-28 09:00:00,1,C0109,Current,65428,2020-08-01,58,Engineer,703081,Hyderabad,9,0,0,29,88575.8275862069,40801.12010285726,-1.080774926645184,0,1,0.6798055907930735,0.7591557729479249,1122
T001243,A00221,56392,Groceries,Online,Jaipur,2023-02-23 18:00:00,0,C0221,Salary,474511,2020-02-13,24,Engineer,1739758,Jaipur,18,0,0,19,82316.52631578948,40034.147169591255,-0.6475603490682319,0,0,0.1188420946150993,0.3889644421810389,1106
T001244,A00392,124712,Gambling,Credit,Mumbai,2023-10-20 02:00:00,0,C0392,Current,122235,2019-06-17,40,Salesperson,762052,Mumbai,2,1,0,18,79875.55555555556,43205.55243487363,1.037747278246914,0,1,1.0202558984259955,1.9638344889850037,1586
T001245,A00041,139395,Travel,UPI,Jaipur,2023-04-18 18:00:00,0,C0041,Salary,453893,2019-12-05,46,Manager,1309940,Jaipur,18,0,0,16,79210.625,46276.58303559155,1.3005362767106614,0,0,0.30710914883210616,1.2769592500419866,1230
T001246,A00368,75796,Jewelry,Online,Hyderabad,2023-09-13 03:00:00,0,C0368,Savings,60147,2019-12-25,44,Lawyer,1925351,Hyderabad,3,1,0,22,86177.68181818182,44015.244799940636,-0.2358655930546097,0,1,1.260158276251912,0.47240840760983327,1358
T001247,A00147,64690,Healthcare,Online,Delhi,2023-07-25 10:00:00,0,C0147,Current,200113,2021-10-09,43,Salesperson,358596,Delhi,10,0,0,24,72779.125,47767.18102586344,-0.16934482685130947,0,0,0.32326573852903845,2.1647759595756786,654
T001248,A00112,11622,Groceries,Online,Kolkata,2023-04-17 06:00:00,0,C0112,Current,488569,2022-08-17,43,Businessman,678892,Kolkata,6,0,0,21,72268.57142857143,49632.2321244687,-1.2219190802557651,0,0,0.02378778885318378,0.20542884582525645,243
T001249,A00103,101972,Restaurants,Credit,Chennai,2023-02-09 19:00:00,0,C0103,Current,159249,2019-11-03,29,Engineer,685925,Kolkata,19,0,0,25,70214.64,43310.34836202544,0.733251086658192,1,0,0.6403265306122449,1.7839618034041624,1194
T001250,A00046,28114,Restaurants,Debit,Kolkata,2023-03-25 05:00:00,0,C0046,Current,493910,2021-07-07,41,Manager,458211,Ahmedabad,5,1,1,27,61174.88888888889,41682.88260031683,-0.7931526522745238,1,0,0.05692118620561194,0.7362721540949475,626
T001251,A00412,122994,Groceries,Credit,Ahmedabad,2023-10-18 23:00:00,1,C0412,Current,452557,2019-02-11,43,Lawyer,1068734,Delhi,23,1,0,25,64347.84,47066.81895957419,1.2460191977361235,1,0,0.2717751094887285,1.3810059378666721,1710
T001252,A00494,44182,Restaurants,Online,Coimbatore,2023-10-25 01:00:00,0,C0494,Savings,294530,2019-04-22,31,Salesperson,1340993,Coimbatore,1,1,0,17,82924.05882352941,50665.997323736,-0.764655999485863,0,0,0.1500079787866133,0.39536671705221427,1647
T001253,A00475,53045,Jewelry,UPI,Chennai,2023-03-30 18:00:00,0,C0475,Salary,18428,2020-03-31,56,Manager,785417,Chennai,18,0,0,14,58842.92857142857,42707.117899738885,-0.13576023989818384,0,1,2.878343914482609,0.8104484624091407,1094
T001254,A00324,127544,Gambling,Debit,Kolkata,2023-10-28 09:00:00,0,C0324,Savings,194784,2021-11-01,54,Accountant,394270,Mumbai,9,0,1,23,68836.13043478261,43677.81306474234,1.3441119288229115,1,1,0.6547937469517673,3.88192862759023,726
T001255,A00378,73592,Restaurants,Credit,Jaipur,2023-09-20 11:00:00,0,C0378,Savings,389865,2018-07-20,54,Lawyer,952465,Jaipur,11,0,0,25,66999.68,43924.60326108061,0.15008263047514267,0,0,0.18876229268517902,0.9271773765965154,1888
T001256,A00271,138557,Electronics,UPI,Jaipur,2023-06-05 20:00:00,1,C0271,Salary,50838,2020-07-16,39,Engineer,617320,Jaipur,20,0,0,37,78952.35135135135,41234.15583874895,1.445516403482096,0,0,2.7254076594740257,2.6933907859780986,1054
T001257,A00483,64652,Jewelry,Online,Hyderabad,2023-04-15 04:00:00,0,C0483,Current,272613,2020-09-14,47,Salesperson,1874486,Hyderabad,4,1,1,16,75763.1875,49671.12737223876,-0.22369509386674505,0,1,0.2371558320555804,0.4138862600200802,943
T001258,A00421,67044,Healthcare,UPI,Coimbatore,2023-11-07 11:00:00,0,C0421,Salary,380319,2019-05-16,35,Lawyer,1237583,Jaipur,11,0,0,18,68437.05555555556,51075.976183665625,-0.027274183669955362,1,0,0.17628312999579301,0.650080035036034,1636
T001259,A00385,132088,Education,UPI,Ahmedabad,2023-08-10 03:00:00,1,C0385,Current,85102,2019-10-02,51,Teacher,1641398,Ahmedabad,3,1,0,20,84606.2,44811.3044908137,1.0595942372026628,0,0,1.5520956958039083,0.9656743824471579,1408
T001260,A00195,65326,Education,Online,Mumbai,2023-10-09 23:00:00,0,C0195,Savings,33082,2018-08-02,23,Manager,1206862,Mumbai,23,1,0,16,86878.5,31327.969364983317,-0.6879635174851199,0,0,1.9746093159628813,0.6495456812792184,1894
T001261,A00367,53683,Restaurants,Credit,Hyderabad,2023-03-04 09:00:00,0,C0367,Salary,420872,2018-10-16,53,Lawyer,1534816,Hyderabad,9,0,1,19,46095.63157894737,43915.62015351527,0.1727715194395426,0,0,0.12755154167646773,0.4197219731876655,1600
T001262,A00280,108280,Clothing,Online,Coimbatore,2023-05-12 00:00:00,0,C0280,Savings,190165,2022-12-16,54,Lawyer,969078,Coimbatore,0,1,0,21,63913.42857142857,42601.703858615125,1.0414271592472797,0,0,0.5693972634435178,1.340820862716933,147
T001263,A00283,71982,Travel,UPI,Hyderabad,2023-12-01 09:00:00,1,C0283,Salary,110432,2022-03-28,41,Lawyer,432717,Hyderabad,9,0,0,28,83420.14285714286,45896.50396733155,-0.24921599399562885,0,0,0.6518160332509304,1.9961868842684711,613
T001264,A00040,114273,Gambling,Online,Pune,2023-01-13 04:00:00,1,C0040,Current,255497,2021-01-02,25,Salesperson,1244789,Jaipur,4,1,0,13,75696.84615384616,50938.77309876723,0.7573043381189608,1,1,0.4472559472089801,1.101613205129544,741
T001265,A00447,16548,Healthcare,Debit,Mumbai,2023-04-27 20:00:00,0,C0447,Current,53868,2021-09-12,25,Salesperson,367642,Chennai,20,0,0,20,74467.15,43425.06235280195,-1.333772408418035,1,0,0.3071896638140675,0.540134152245935,592
T001266,A00189,14815,Clothing,Debit,Kolkata,2023-11-13 20:00:00,0,C0189,Salary,254031,2018-10-04,44,Engineer,1445222,Kolkata,20,0,0,22,64882.0,41545.14575506414,-1.2051227427429856,0,0,0.05831942432449455,0.12301224310175184,1866
T001267,A00164,25997,Gambling,UPI,Ahmedabad,2023-10-25 11:00:00,1,C0164,Current,33671,2022-03-21,62,Manager,1388287,Ahmedabad,11,0,0,23,57425.30434782609,45605.017201494586,-0.6891413769008754,0,1,0.7720658113566168,0.22471146095872108,583
T001268,A00482,102428,Travel,Online,Coimbatore,2023-11-23 04:00:00,0,C0482,Savings,493163,2018-03-09,31,Teacher,952665,Coimbatore,4,1,0,20,60643.1,45718.83835368661,0.9139536677801572,0,0,0.20769561444063234,1.2902079954653525,2085
T001269,A00477,41672,Jewelry,UPI,Mumbai,2023-09-16 11:00:00,0,C0477,Salary,251627,2020-09-27,38,Salesperson,488456,Delhi,11,0,1,17,69275.41176470589,37435.76306998901,-0.7373540566836907,1,1,0.1656095506064508,1.0237646789065955,1084
T001270,A00024,140015,Education,Online,Pune,2023-03-09 13:00:00,0,C0024,Current,40262,2020-08-30,54,Engineer,323275,Pune,13,0,0,16,76132.4375,49214.34425445323,1.2980476214354821,0,0,3.4775103693217098,5.197370659655093,921
T001271,A00024,31651,Jewelry,Debit,Pune,2023-11-24 23:00:00,0,C0024,Current,40262,2020-08-30,54,Engineer,323275,Pune,23,1,0,16,76132.4375,49214.34425445323,-0.903830746377872,0,1,0.7861063507438592,1.1748882530353415,1181
T001272,A00490,99791,Gambling,Debit,Kolkata,2023-06-17 06:00:00,0,C0490,Savings,137723,2021-02-24,57,Teacher,1954046,Kolkata,6,0,1,24,80072.75,48383.44394184763,0.40754126605165786,0,1,0.724572333071941,0.6128269242382216,843
T001273,A00004,27542,Education,UPI,Delhi,2023-05-27 01:00:00,0,C0004,Salary,368412,2021-07-07,64,Manager,1070173,Delhi,1,1,1,16,68268.9375,48484.87525743638,-0.8399926221064886,0,0,0.074758491149878,0.30883231029001856,689
T001274,A00323,87199,Restaurants,Debit,Bangalore,2023-12-29 22:00:00,0,C0323,Current,222322,2022-05-15,44,Lawyer,1254652,Bangalore,22,1,0,25,82140.32,48565.465984689166,0.10416208096499684,0,0,0.3922176293051101,0.8340065611819054,593
T001275,A00290,88499,Groceries,UPI,Mumbai,2023-04-22 21:00:00,1,C0290,Savings,344115,2022-04-06,43,Teacher,1781074,Mumbai,21,0,1,20,57141.4,47468.98691655648,0.6605913047000995,0,0,0.2571778121331179,0.5962627044131799,381
T001276,A00441,4863,Healthcare,Credit,Kolkata,2023-01-02 03:00:00,0,C0441,Salary,294910,2021-12-20,52,Engineer,438155,Kolkata,3,1,0,18,73392.72222222222,51534.41618364265,-1.3297855549195876,0,0,0.01648972062757917,0.13318574477068618,378
T001277,A00433,27871,Gambling,UPI,Coimbatore,2023-01-12 01:00:00,1,C0433,Savings,359341,2018-06-03,54,Accountant,1443490,Coimbatore,1,1,0,29,68583.75862068965,47890.77832471297,-0.8501168710319486,0,1,0.0775612090988529,0.2316967904176683,1684
T001278,A00471,97834,Gambling,Online,Ahmedabad,2023-10-24 01:00:00,1,C0471,Salary,329683,2020-03-30,34,Lawyer,1666853,Ahmedabad,1,1,0,24,74141.33333333333,51991.525738976605,0.4557024693911788,0,1,0.2967508280656629,0.7043260563469005,1303
T001279,A00181,86129,Travel,Online,Chennai,2023-10-15 18:00:00,0,C0181,Current,101722,2022-08-01,60,Salesperson,1253959,Mumbai,18,0,1,29,73392.24137931035,41673.0657950802,0.30563526771273253,1,0,0.8467013359810466,0.8242279053780865,440
T001280,A00248,136707,Clothing,Online,Mumbai,2023-07-31 11:00:00,0,C0248,Savings,459774,2021-05-18,58,Manager,1293497,Mumbai,11,0,0,14,81692.57142857143,45009.02604472247,1.2222976901736196,0,0,0.29733456582023815,1.2682549708271453,804
T001281,A00116,32619,Gambling,UPI,Mumbai,2023-08-31 11:00:00,1,C0116,Savings,105689,2021-08-29,56,Teacher,956702,Mumbai,11,0,0,25,83518.12,43218.062415422246,-1.1777279488086625,0,1,0.30862900936701676,0.40914307694559016,732
T001282,A00279,129150,Groceries,Credit,Kolkata,2023-02-03 18:00:00,0,C0279,Savings,305858,2022-11-17,25,Salesperson,478954,Kolkata,18,0,0,25,85162.08,39937.65157083393,1.1014147870458146,0,0,0.4222533912685257,3.23580135044284,78
T001283,A00365,143192,Jewelry,UPI,Bangalore,2023-07-14 20:00:00,0,C0365,Current,238103,2022-12-12,55,Teacher,600709,Pune,20,0,0,19,87713.31578947368,40248.93068014027,1.3783890223424184,1,1,0.6013842690588986,2.860459889896772,214
T001284,A00069,31006,Gambling,UPI,Mumbai,2023-05-22 06:00:00,0,C0069,Current,465134,2021-12-02,29,Lawyer,1330117,Mumbai,6,0,0,23,51306.52173913043,37359.13319253049,-0.5433884569674459,0,1,0.06666021692626872,0.27972877573927707,536
T001285,A00351,86886,Travel,Credit,Bangalore,2023-01-26 10:00:00,0,C0351,Current,351130,2020-07-31,46,Teacher,1963261,Bangalore,10,0,0,16,66138.4375,34814.29884203472,0.5959494572658012,0,0,0.24744610985643534,0.5310715182545774,909
T001286,A00254,11397,Clothing,Debit,Pune,2023-07-09 10:00:00,0,C0254,Current,483883,2019-01-21,37,Salesperson,488014,Pune,10,0,1,13,78510.84615384616,44916.17123384063,-1.4942022953034209,0,0,0.023553165634738905,0.28024605851471474,1630
T001287,A00181,129096,Healthcare,Debit,Pune,2023-07-29 11:00:00,0,C0181,Current,101722,2022-08-01,60,Salesperson,1253959,Mumbai,11,0,1,29,73392.24137931035,41673.0657950802,1.3366849200537072,1,0,1.2690935186732597,1.2354088132068115,362
T001288,A00318,54283,Restaurants,Debit,Mumbai,2023-08-27 12:00:00,1,C0318,Current,113255,2021-10-27,52,Doctor,804471,Kolkata,12,0,1,21,83125.38095238095,36019.73418207884,-0.8007383065789282,1,0,0.4792946952037861,0.8097196791431885,669
T001289,A00169,46891,Education,Debit,Chennai,2023-01-09 10:00:00,1,C0169,Salary,394878,2020-12-25,48,Lawyer,518134,Chennai,10,0,0,23,66176.30434782608,43979.4467165524,-0.4385072070624239,0,0,0.11874776830370823,1.0859970586759409,745
T001290,A00313,30186,Education,Debit,Chennai,2023-01-17 17:00:00,0,C0313,Current,422127,2018-08-15,56,Doctor,866202,Chennai,17,0,0,35,79109.6,40572.98411591866,-1.205817148184696,0,0,0.07150911571845507,0.41818421107316767,1616
T001291,A00249,108918,Travel,Credit,Delhi,2023-03-26 11:00:00,1,C0249,Current,353349,2019-07-08,53,Engineer,1555564,Jaipur,11,0,1,22,80149.09090909091,40609.70028959078,0.7084245607762645,1,0,0.30824395075703975,0.8402200102342302,1357
T001292,A00188,95620,Jewelry,Credit,Pune,2023-01-08 10:00:00,0,C0188,Salary,206548,2019-01-26,49,Salesperson,1572386,Pune,10,0,1,32,58364.40625,32631.686812805005,1.1416999054851351,0,1,0.46294099705154707,0.7297444775010716,1443
T001293,A00054,84057,Gambling,UPI,Bangalore,2023-08-31 09:00:00,0,C0054,Current,448547,2021-08-29,61,Lawyer,1871714,Bangalore,9,0,0,18,62924.833333333336,46868.168657667105,0.4508852654563809,0,1,0.18739800422697236,0.5389092564355452,732
T001294,A00326,127333,Gambling,Debit,Hyderabad,2023-03-24 11:00:00,0,C0326,Salary,28387,2022-01-13,39,Teacher,1891961,Hyderabad,11,0,0,22,63214.63636363636,46474.01860594026,1.3796604115523614,0,1,4.485451599267296,0.8076255271646721,435
T001295,A00357,42022,Restaurants,Online,Jaipur,2023-10-27 09:00:00,0,C0357,Savings,266486,2021-04-14,22,Accountant,888365,Jaipur,9,0,0,26,83504.69230769231,46592.77767617572,-0.8903245175894214,0,0,0.15768874279045506,0.5676315478435102,926
T001296,A00313,1343,Healthcare,Credit,Chennai,2023-06-16 00:00:00,0,C0313,Current,422127,2018-08-15,56,Doctor,866202,Chennai,0,1,0,35,79109.6,40572.98411591866,-1.9167089060498403,0,0,0.003181499450403669,0.01860535995068125,1766
T001297,A00138,123512,Clothing,Credit,Coimbatore,2023-08-25 01:00:00,0,C0138,Current,288367,2020-10-13,44,Salesperson,686594,Coimbatore,1,1,0,21,68270.19047619047,49997.22535763265,1.1048975043847356,0,0,0.4283138212284303,2.1586905798769,1046
